GPU Utilization Monitor - Press Ctrl+C to stop
============================================================
Time     GPU%   Mem Used   Mem Total  Temp   Power   
  6558.6    2.0       1345       8192   45.0     68.1
  6559.8    0.0       1345       8192   45.0     67.8
  6561.1    0.0       1345       8192   45.0     68.1
  6562.4    2.0       1345       8192   45.0     68.2
  6563.7    0.0       1345       8192   45.0     68.0
  6565.0    0.0       1345       8192   45.0     68.0
  6566.3    2.0       1345       8192   45.0     68.2
  6567.5    0.0       1345       8192   45.0     67.9
  6568.8    0.0       1345       8192   45.0     67.4
  6570.0    0.0       1345       8192   45.0     67.9
  6571.3    0.0       1345       8192   45.0     67.5
  6572.6    0.0       1345       8192   45.0     67.4
  6573.9    0.0       1345       8192   45.0     67.4
  6575.2    0.0       1345       8192   45.0     67.3
  6576.4    0.0       1345       8192   45.0     67.5
  6577.7    0.0       1345       8192   45.0     67.2
  6579.0    0.0       1345       8192   45.0     67.3
  6580.2    0.0       1345       8192   45.0     67.2
  6581.5    0.0       1345       8192   45.0     67.1
  6582.7    0.0       1345       8192   45.0     67.7
  6584.0    1.0       1345       8192   45.0     67.7
  6585.3    1.0       1345       8192   45.0     67.7
  6586.6    1.0       1345       8192   45.0     67.5
  6587.8    0.0       1345       8192   45.0     67.0
  6589.1    1.0       1345       8192   45.0     67.2
  6590.4    0.0       1345       8192   45.0     67.5
  6591.7    1.0       1345       8192   45.0     68.0
  6592.9    0.0       1345       8192   45.0     67.9
  6594.2    1.0       1345       8192   45.0     67.9
  6595.5    1.0       1345       8192   45.0     67.9
  6596.8    3.0       1347       8192   45.0     67.8
  6598.1    2.0       1347       8192   45.0     67.8
  6599.3    1.0       1347       8192   45.0     67.7
  6600.6    1.0       1347       8192   45.0     67.7
  6601.9    0.0       1347       8192   45.0     67.9
  6603.2    0.0       1347       8192   45.0     67.8
  6604.5    1.0       1347       8192   45.0     67.7
  6605.7    1.0       1347       8192   45.0     67.6
  6607.0    0.0       1347       8192   45.0     67.6
  6608.3    0.0       1347       8192   45.0     67.7
  6609.5    0.0       1347       8192   45.0     67.8
  6610.8    1.0       1347       8192   45.0     67.8
  6612.0    0.0       1347       8192   45.0     67.6
  6613.3    2.0       1347       8192   45.0     67.8
  6614.6    0.0       1347       8192   45.0     67.6
  6615.8    1.0       1347       8192   45.0     67.7
  6617.1    1.0       1347       8192   45.0     67.8
  6618.4    0.0       1347       8192   45.0     67.8
  6619.7    1.0       1347       8192   45.0     67.9
  6621.0    3.0       1347       8192   44.0     67.9
  6622.3    2.0       1346       8192   45.0     68.0
  6623.6    2.0       1350       8192   44.0     67.6
  6624.9    3.0       1352       8192   45.0     67.7
  6626.3    2.0       1352       8192   44.0     67.9
  6627.5    4.0       1352       8192   45.0     67.9
  6628.8    3.0       1352       8192   45.0     67.9
  6630.1    4.0       1352       8192   45.0     67.8
  6631.5    4.0       1352       8192   45.0     67.9
  6632.8    4.0       1352       8192   44.0     67.7
  6634.1    3.0       1352       8192   45.0     67.6
  6635.4    2.0       1352       8192   45.0     67.7
  6636.7    3.0       1352       8192   44.0     67.6
  6638.0    3.0       1352       8192   45.0     67.5
  6639.3    3.0       1348       8192   45.0     67.6
  6640.6    4.0       1352       8192   44.0     67.6
  6641.9    3.0       1352       8192   44.0     67.9
  6643.2    3.0       1352       8192   44.0     67.5
  6644.5    4.0       1352       8192   44.0     67.7
  6645.8    3.0       1352       8192   44.0     67.6
  6647.1    3.0       1352       8192   44.0     67.4
  6648.4    2.0       1352       8192   44.0     67.2
  6649.8    3.0       1352       8192   44.0     67.4
  6651.1    3.0       1353       8192   44.0     67.5
  6652.3    3.0       1353       8192   44.0     67.6
  6653.6    3.0       1353       8192   44.0     67.5
  6654.9    0.0       1348       8192   44.0     67.7
  6656.2    0.0       1348       8192   44.0     67.6
  6657.5    2.0       1345       8192   44.0     67.7
  6658.8    2.0       1345       8192   44.0     67.7
  6660.1    0.0       1345       8192   44.0     67.5
  6661.4    0.0       1345       8192   44.0     67.4
  6662.6    1.0       1345       8192   44.0     67.8
  6663.9    1.0       1345       8192   44.0     67.7
  6665.2    1.0       1345       8192   44.0     67.5
  6666.5    3.0       1345       8192   44.0     67.6
  6667.7    0.0       1345       8192   44.0     67.7
  6669.0    1.0       1345       8192   44.0     67.8
  6670.3    2.0       1345       8192   44.0     67.7
  6671.6    1.0       1345       8192   44.0     67.6
  6672.9    1.0       1345       8192   44.0     67.7
  6674.2    0.0       1345       8192   44.0     67.6
  6675.4    0.0       1345       8192   44.0     67.5
  6676.7    0.0       1345       8192   44.0     67.4
  6678.0    2.0       1345       8192   44.0     67.5
  6679.3    0.0       1345       8192   44.0     67.7
  6680.6    0.0       1345       8192   44.0     67.5
  6681.8    0.0       1345       8192   44.0     67.6
  6683.2    0.0       1345       8192   44.0     67.7
  6684.5    0.0       1345       8192   44.0     67.7
  6685.8    1.0       1338       8192   44.0     67.6
  6687.1    2.0       1366       8192   44.0     67.8
  6688.4    0.0       1366       8192   44.0     67.4
  6689.6    0.0       1366       8192   44.0     67.4
  6690.9    0.0       1365       8192   44.0     67.4
  6692.2    2.0       1367       8192   44.0     67.5
  6693.5    0.0       1365       8192   44.0     67.3
  6694.8    0.0       1365       8192   44.0     67.3
  6696.0    0.0       1365       8192   44.0     67.4
  6697.3    0.0       1365       8192   44.0     67.3
  6698.6    0.0       1365       8192   44.0     67.3
  6699.9    0.0       1365       8192   44.0     67.4
  6701.2    1.0       1366       8192   44.0     67.5
  6702.5    3.0       1372       8192   44.0     67.9
  6703.8    1.0       1365       8192   44.0     67.8
  6705.0    0.0       1365       8192   44.0     67.2
  6706.3    0.0       1365       8192   44.0     67.0
  6707.6    1.0       1365       8192   44.0     67.3
  6708.9    0.0       1365       8192   44.0     67.0
  6710.2    0.0       1365       8192   44.0     67.0
  6711.4    2.0       1365       8192   44.0     67.5
  6712.7    3.0       1365       8192   44.0     67.9
  6714.0    1.0       1365       8192   44.0     67.8
  6715.3    2.0       1365       8192   44.0     67.7
  6716.5    1.0       1365       8192   44.0     67.6
  6717.8    1.0       1365       8192   44.0     67.8
  6719.0    0.0       1365       8192   44.0     67.2
  6720.3    0.0       1365       8192   44.0     66.9
  6721.6    0.0       1365       8192   44.0     66.9
  6722.8    0.0       1365       8192   44.0     67.5
  6724.1    0.0       1365       8192   44.0     66.9
  6725.4    0.0       1365       8192   44.0     66.8
  6726.6    1.0       1365       8192   44.0     66.9
  6727.9    0.0       1365       8192   44.0     66.9
  6729.2    0.0       1365       8192   44.0     66.8
  6730.4    0.0       1365       8192   44.0     66.8
  6731.7    0.0       1365       8192   44.0     66.8
  6732.9    0.0       1365       8192   44.0     66.8
  6734.2    0.0       1365       8192   44.0     66.7
  6735.5    0.0       1365       8192   44.0     66.7
  6736.7    0.0       1365       8192   44.0     66.7
  6738.0    0.0       1365       8192   44.0     66.7
  6739.3    1.0       1365       8192   44.0     67.8
  6740.6    1.0       1365       8192   44.0     67.1
  6741.9    1.0       1365       8192   44.0     67.6
  6743.2    1.0       1365       8192   44.0     67.5
  6744.4    2.0       1365       8192   44.0     67.4
  6745.7    0.0       1365       8192   44.0     67.4
  6747.0    1.0       1365       8192   44.0     67.2
  6748.3    0.0       1365       8192   44.0     67.3
  6749.6    0.0       1365       8192   44.0     67.3
  6750.8    0.0       1365       8192   44.0     67.3
  6752.1    1.0       1365       8192   44.0     67.4
  6753.4    0.0       1573       8192   44.0     67.6
  6754.7    0.0       1597       8192   44.0     67.5
  6756.0    3.0       1765       8192   44.0     71.1
  6757.7    5.0       1831       8192   44.0     71.6
  6759.6    8.0       1859       8192   44.0     71.7
  6761.2   13.0       1859       8192   44.0     71.7
  6762.7   10.0       1859       8192   44.0     71.5
  6764.4    8.0       1859       8192   45.0     71.8
  6765.9   10.0       1859       8192   44.0     71.5
  6767.5   10.0       1859       8192   45.0     71.7
  6769.2   11.0       1859       8192   45.0     71.6
  6770.8   10.0       1859       8192   44.0     71.6
  6772.4    4.0       1859       8192   44.0     71.4
  6774.0    7.0       1859       8192   45.0     71.3
  6775.6    7.0       1859       8192   44.0     71.2
  6777.2    6.0       1859       8192   45.0     71.5
  6778.7    7.0       1859       8192   44.0     71.5
  6780.2    7.0       1859       8192   44.0     71.9
  6781.8    6.0       1859       8192   44.0     71.3
  6783.3    8.0       1859       8192   44.0     71.8
  6785.0    6.0       1859       8192   45.0     71.5
  6786.5    9.0       1859       8192   44.0     72.8
  6788.2    9.0       1859       8192   45.0     71.8
  6789.9   12.0       1859       8192   45.0     72.3
  6791.6   11.0       1859       8192   45.0     71.8
  6793.2    9.0       1859       8192   45.0     72.0
  6794.7    9.0       1859       8192   45.0     71.4
  6796.2   11.0       1859       8192   45.0     71.8
  6797.8   11.0       1859       8192   45.0     72.3
  6799.3    7.0       1859       8192   45.0     72.0
  6800.9   12.0       1859       8192   45.0     72.7
  6802.4   11.0       1859       8192   45.0     72.5
  6803.9    5.0       1859       8192   45.0     72.2
  6805.4   11.0       1859       8192   45.0     72.2
  6807.0    9.0       1859       8192   45.0     71.5
  6808.5    8.0       1859       8192   45.0     71.5
  6810.2   11.0       1859       8192   45.0     72.0
  6811.7   11.0       1859       8192   45.0     72.8
  6813.2   10.0       1859       8192   45.0     72.8
  6814.7    4.0       1859       8192   45.0     72.4
  6816.3   10.0       1859       8192   45.0     72.4
  6817.8    8.0       1859       8192   45.0     71.7
  6819.3    4.0       1859       8192   45.0     72.3
  6820.8    8.0       1859       8192   45.0     72.0
  6822.5    8.0       1859       8192   45.0     72.2
  6824.0    7.0       1859       8192   45.0     72.2
  6825.5    7.0       1819       8192   45.0     72.1
  6827.0    7.0       1859       8192   45.0     72.4
  6828.6   16.0       1859       8192   45.0     73.1
  6830.1   14.0       1859       8192   45.0     71.9
  6831.4    0.0       1859       8192   45.0     67.0
  6832.7    1.0       1859       8192   45.0     66.9
  6833.9    2.0       1825       8192   45.0     67.3
  6835.2    1.0       1827       8192   45.0     67.9
  6836.6    1.0       1834       8192   45.0     67.6
  6837.9    1.0       1860       8192   45.0     67.7
  6839.1    0.0       1860       8192   45.0     67.8
  6840.4    0.0       1860       8192   45.0     67.7
  6841.7    1.0       1861       8192   45.0     67.6
  6843.0    1.0       1861       8192   45.0     67.7
  6844.3    0.0       1861       8192   45.0     67.5
  6845.6    0.0       1861       8192   45.0     67.4
  6846.9    2.0       1861       8192   45.0     67.7
  6848.2    3.0       1861       8192   45.0     67.7
  6849.5    2.0       1861       8192   45.0     68.1
  6850.7    1.0       1861       8192   45.0     67.6
  6852.0    1.0       1861       8192   45.0     67.9
  6853.3    1.0       1861       8192   45.0     68.0
  6854.6    1.0       1861       8192   45.0     67.8
  6855.9    2.0       1861       8192   45.0     67.4
  6857.1    1.0       1861       8192   45.0     67.4
  6858.4    0.0       1861       8192   45.0     67.1
  6859.7    0.0       1861       8192   45.0     67.3
  6860.9    0.0       1861       8192   44.0     67.4
  6862.2    0.0       1861       8192   45.0     67.3
  6863.5    0.0       1861       8192   45.0     67.3
  6864.8    2.0       1861       8192   45.0     67.3
  6866.1    2.0       1861       8192   45.0     67.9
  6867.3    0.0       1861       8192   45.0     67.5
  6868.6    0.0       1861       8192   45.0     67.5
  6869.9    1.0       1861       8192   45.0     67.7
  6871.2    1.0       1861       8192   45.0     67.7
  6872.4    2.0       1861       8192   45.0     67.6
  6873.7    2.0       1861       8192   45.0     67.7
  6875.0    0.0       1861       8192   45.0     67.5
  6876.3    1.0       1861       8192   45.0     68.0
  6877.6    1.0       1861       8192   45.0     67.6
  6878.8    2.0       1861       8192   45.0     67.6
  6880.1    1.0       1861       8192   45.0     67.7
  6881.3    1.0       1861       8192   45.0     67.6
  6882.6    1.0       1861       8192   45.0     67.6
  6883.8    2.0       1861       8192   45.0     67.8
  6885.1    0.0       1861       8192   45.0     67.5
  6886.4    0.0       1861       8192   45.0     67.7
  6887.7    0.0       1861       8192   45.0     67.5
  6889.0    0.0       1861       8192   45.0     67.4
  6890.3    0.0       1861       8192   45.0     67.4
  6891.6    0.0       1861       8192   45.0     67.5
  6892.8    0.0       1861       8192   45.0     67.4
  6894.1    0.0       1861       8192   45.0     67.5
  6895.4    0.0       1861       8192   45.0     67.4
  6896.7    0.0       1861       8192   45.0     67.5
  6898.0    2.0       1854       8192   45.0     67.6
  6899.3    1.0       1854       8192   45.0     67.8
  6900.6    1.0       1852       8192   45.0     67.5
  6901.9    1.0       1852       8192   45.0     67.6
  6903.2    1.0       1852       8192   45.0     67.4
  6904.5    2.0       1835       8192   45.0     67.7
  6905.8    1.0       1836       8192   45.0     67.5
  6907.1    2.0       1832       8192   45.0     67.6
  6908.5    3.0       1833       8192   45.0     67.6
  6909.8    0.0       1835       8192   45.0     67.6
  6911.1    3.0       1835       8192   45.0     67.5
  6912.4    0.0       1835       8192   45.0     67.6
  6913.7    0.0       1835       8192   45.0     67.4
  6915.0    0.0       1835       8192   45.0     67.3
  6916.3    0.0       1835       8192   45.0     67.4
  6917.5    0.0       1835       8192   45.0     67.4
  6918.8    0.0       1835       8192   45.0     67.4
  6920.1    0.0       1835       8192   45.0     67.3
  6921.4    0.0       1835       8192   45.0     67.3
  6922.6    0.0       1835       8192   45.0     67.2
  6923.9    0.0       1835       8192   45.0     67.3
  6925.2    0.0       1835       8192   45.0     67.3
  6926.6    0.0       1835       8192   45.0     67.4
  6927.8    0.0       1835       8192   45.0     67.2
  6929.1    0.0       1835       8192   45.0     67.3
  6930.4    0.0       1835       8192   45.0     67.4
  6931.6    1.0       1835       8192   45.0     67.7
  6932.9    1.0       1835       8192   45.0     68.0
  6934.2    0.0       1835       8192   45.0     67.5
  6935.5    0.0       1835       8192   45.0     67.4
  6936.7    1.0       1835       8192   45.0     67.3
  6938.0    0.0       1835       8192   45.0     67.2
  6939.3    0.0       1835       8192   45.0     67.3
  6940.6    0.0       1835       8192   45.0     67.2
  6941.8    0.0       1835       8192   45.0     67.4
  6943.1    0.0       1835       8192   45.0     67.4
  6944.4    0.0       1835       8192   45.0     67.4
  6945.7    0.0       1835       8192   45.0     67.1
  6947.0    0.0       1835       8192   45.0     67.0
  6948.3    0.0       1835       8192   45.0     67.5
  6949.5    0.0       1835       8192   45.0     67.2
  6950.8    0.0       1835       8192   45.0     67.3
  6952.1    0.0       1835       8192   45.0     67.6
  6953.3    0.0       1835       8192   45.0     67.3
  6954.6    1.0       1835       8192   45.0     67.2
  6955.9    0.0       1835       8192   45.0     67.4
  6957.2    0.0       1835       8192   45.0     67.8
  6958.5    1.0       1835       8192   45.0     67.7
  6959.7    0.0       1835       8192   45.0     67.3
  6961.0    0.0       1835       8192   45.0     67.3
  6962.2    0.0       1835       8192   45.0     67.2
  6963.5    0.0       1835       8192   45.0     67.2
  6964.8    0.0       1835       8192   45.0     67.2
  6966.0    0.0       1835       8192   45.0     67.2
  6967.3    0.0       1835       8192   45.0     67.2
  6968.5    0.0       1835       8192   45.0     67.1
  6969.8    0.0       1835       8192   45.0     67.3
  6971.1    0.0       1835       8192   45.0     67.2
  6972.3    0.0       1835       8192   45.0     67.3
  6973.6    0.0       1835       8192   45.0     67.3
  6974.9    0.0       1835       8192   45.0     67.3
  6976.2    0.0       1835       8192   45.0     67.2
  6977.4    0.0       1835       8192   45.0     67.3
  6978.7    0.0       1835       8192   45.0     68.5
  6980.0    0.0       1835       8192   45.0     67.2
  6981.2    0.0       1835       8192   45.0     67.0
  6982.5    0.0       1835       8192   45.0     67.2
  6983.8    0.0       1835       8192   45.0     67.2
  6985.0    0.0       1835       8192   45.0     67.2
  6986.3    0.0       1835       8192   45.0     67.3
  6987.6    0.0       1835       8192   45.0     67.2
  6988.8    0.0       1835       8192   45.0     67.1
  6990.1    0.0       1835       8192   45.0     67.2
  6991.4    0.0       1835       8192   45.0     67.3
  6992.7    0.0       1835       8192   45.0     67.1
  6993.9    0.0       1835       8192   45.0     67.2
  6995.2    0.0       1835       8192   45.0     67.3
  6996.5    1.0       1835       8192   45.0     68.5
  6997.7    1.0       1835       8192   45.0     67.9
  6999.0    0.0       1835       8192   45.0     67.6
  7000.3    1.0       1835       8192   45.0     67.8
  7001.5    1.0       1835       8192   45.0     67.6
  7002.8    0.0       1835       8192   45.0     68.1
  7004.1    0.0       1835       8192   45.0     68.0
  7005.4    1.0       1835       8192   45.0     67.9
  7006.6    0.0       1835       8192   45.0     67.8
  7007.9    1.0       1835       8192   45.0     67.9
  7009.2    0.0       1835       8192   45.0     67.8
  7010.4    1.0       1835       8192   45.0     67.9
  7011.7    0.0       1835       8192   45.0     68.1
  7012.9    0.0       1835       8192   45.0     67.9
  7014.4    0.0       1835       8192   45.0     67.7
  7016.1    0.0       1835       8192   45.0     68.0
  7017.4    1.0       1835       8192   45.0     67.9
  7018.6    2.0       1835       8192   45.0     67.4
  7019.9    0.0       1835       8192   45.0     67.4
  7021.2    0.0       1835       8192   45.0     67.3
  7022.4    1.0       1835       8192   45.0     67.7
  7023.7    1.0       1835       8192   45.0     67.7
  7024.9    1.0       1835       8192   45.0     67.6
  7026.2    0.0       1835       8192   45.0     67.8
  7027.5    1.0       2033       8192   45.0     67.9
  7028.8    0.0       2057       8192   45.0     68.0
  7030.2   12.0       2247       8192   45.0     71.1
  7031.7    7.0       2269       8192   45.0     71.7
  7033.3    9.0       2319       8192   45.0     70.7
  7035.6    6.0       2319       8192   45.0     69.8
  7037.6    8.0       2319       8192   45.0     71.9
  7039.2    8.0       2319       8192   45.0     71.9
  7040.7    6.0       2319       8192   45.0     71.9
  7042.3    7.0       2319       8192   46.0     72.3
  7043.8    7.0       2319       8192   45.0     72.4
  7045.2    7.0       2319       8192   46.0     72.8
  7046.8    6.0       2279       8192   45.0     71.6
  7048.2    3.0       2319       8192   45.0     71.4
  7049.6    7.0       2277       8192   46.0     71.5
  7051.0    7.0       2277       8192   45.0     71.6
  7052.5    9.0       2319       8192   46.0     71.9
  7054.0    7.0       2319       8192   46.0     72.1
  7055.5    6.0       2319       8192   46.0     71.6
  7057.1    7.0       2319       8192   46.0     71.8
  7058.6   25.0       2299       8192   46.0     73.9
  7060.3    9.0       2319       8192   46.0     72.2
  7061.8    8.0       2319       8192   46.0     72.1
  7063.4    8.0       2277       8192   46.0     72.0
  7064.8    8.0       2319       8192   46.0     72.0
  7066.4   11.0       2319       8192   46.0     72.7
  7068.0    8.0       2319       8192   46.0     72.1
  7069.5    5.0       2319       8192   46.0     71.8
  7071.1   10.0       2319       8192   46.0     71.8
  7072.6    8.0       2319       8192   46.0     71.4
  7074.1    9.0       2319       8192   46.0     71.3
  7075.6    6.0       2319       8192   46.0     71.6
  7077.1    6.0       2319       8192   46.0     71.8
  7078.7    5.0       2319       8192   46.0     72.1
  7080.2    8.0       2319       8192   46.0     72.3
  7081.7    7.0       2319       8192   46.0     72.2
  7083.2    7.0       2279       8192   46.0     71.9
  7084.8    9.0       2319       8192   46.0     72.5
  7086.4    9.0       2319       8192   46.0     72.4
  7087.9    7.0       2319       8192   46.0     73.2
  7089.4    9.0       2319       8192   46.0     71.0
  7091.0    6.0       2319       8192   46.0     72.1
  7092.5    7.0       2319       8192   46.0     72.0
  7094.1    7.0       2319       8192   46.0     72.8
  7095.5   12.0       2319       8192   46.0     72.5
  7097.1    7.0       2319       8192   46.0     72.4
  7098.6    9.0       2319       8192   46.0     73.1
  7100.2    6.0       2319       8192   46.0     71.9
  7101.7    6.0       2319       8192   46.0     72.9
  7103.4   10.0       2319       8192   46.0     72.7
  7105.1    8.0       2319       8192   46.0     72.4
  7106.5   12.0       2279       8192   46.0     72.8
  7108.1    8.0       2319       8192   46.0     71.1
  7109.6   10.0       2319       8192   46.0     71.5
  7110.9    0.0       1792       8192   46.0     68.4
  7112.2    0.0       1792       8192   46.0     68.1
  7113.5    0.0       1792       8192   46.0     68.2
  7114.8    0.0       1792       8192   46.0     68.1
  7116.1    0.0       1792       8192   46.0     68.0
  7117.4    1.0       1792       8192   46.0     68.0
  7118.7    1.0       1796       8192   46.0     68.2
  7120.0    3.0       1798       8192   46.0     68.1
  7121.3    1.0       1798       8192   46.0     68.2
  7122.7    3.0       1801       8192   46.0     68.2
  7124.0    3.0       1800       8192   46.0     68.1
  7125.3    3.0       1800       8192   46.0     67.9
  7126.6    0.0       1800       8192   46.0     68.2
  7127.9    0.0       1800       8192   46.0     68.0
  7129.2    0.0       1800       8192   46.0     67.9
  7130.4    0.0       1796       8192   46.0     68.0
  7131.8    3.0       1799       8192   46.0     68.3
  7133.2    1.0       1800       8192   46.0     68.2
  7134.5    2.0       1800       8192   46.0     68.0
  7135.8    3.0       1800       8192   46.0     68.1
  7137.1    0.0       1807       8192   46.0     68.1
  7138.3    0.0       1807       8192   46.0     68.1
  7139.6    0.0       1807       8192   46.0     67.9
  7140.9    0.0       1807       8192   46.0     67.9
  7142.2    0.0       1807       8192   46.0     68.0
  7143.4    0.0       1807       8192   46.0     67.8
  7144.7    0.0       1807       8192   46.0     67.9
  7146.0    0.0       1807       8192   45.0     67.9
  7147.3    0.0       1807       8192   46.0     67.7
  7148.6    0.0       1807       8192   45.0     67.7
  7149.8    0.0       1807       8192   45.0     67.6
  7151.1    0.0       1807       8192   45.0     67.7
  7152.4    0.0       1807       8192   45.0     67.7
  7153.6    0.0       1807       8192   46.0     68.0
  7154.9    0.0       1807       8192   45.0     67.6
  7156.2    0.0       1807       8192   45.0     67.6
  7157.5    0.0       1807       8192   45.0     67.6
  7158.7    0.0       1807       8192   45.0     67.5
  7160.0    0.0       1807       8192   45.0     67.6
  7161.2    0.0       1807       8192   45.0     67.6
  7162.5    0.0       1807       8192   45.0     67.5
  7163.8    0.0       1807       8192   45.0     67.7
  7165.1    0.0       1807       8192   45.0     67.5
  7166.3    0.0       1807       8192   45.0     68.1
  7167.6    1.0       1807       8192   45.0     67.8
  7168.9    1.0       1807       8192   45.0     67.7
  7170.2    0.0       1807       8192   45.0     67.7
  7171.4    0.0       1807       8192   45.0     67.6
  7172.7    1.0       1807       8192   45.0     67.7
  7174.0    1.0       1807       8192   45.0     67.8
  7175.2    1.0       1807       8192   45.0     67.7
  7176.5    0.0       1807       8192   45.0     67.6
  7177.8    0.0       1807       8192   45.0     67.7
  7179.0    0.0       1807       8192   45.0     67.6
  7180.4    1.0       1807       8192   45.0     67.7
  7181.6    1.0       1807       8192   45.0     67.6
  7182.9    1.0       1807       8192   45.0     67.6
  7184.2    2.0       1807       8192   45.0     68.0
  7185.4    2.0       1808       8192   45.0     67.5
  7186.8    1.0       1838       8192   45.0     67.9
  7188.0    0.0       1841       8192   45.0     67.7
  7189.3    0.0       1841       8192   45.0     67.8
  7190.6    0.0       1841       8192   45.0     67.8
  7191.9    2.0       1841       8192   45.0     67.7
  7193.2    2.0       1841       8192   45.0     68.0
  7194.4    1.0       1841       8192   45.0     67.8
  7195.7    1.0       1841       8192   45.0     67.7
  7197.0    1.0       1841       8192   45.0     67.7
  7198.3    0.0       1841       8192   45.0     67.7
  7199.6    3.0       1840       8192   45.0     67.9
  7200.9    3.0       1847       8192   45.0     67.8
  7202.3    4.0       1847       8192   45.0     67.8
  7203.5    2.0       1847       8192   45.0     67.7
  7204.8    3.0       1847       8192   45.0     67.5
  7206.2    4.0       1847       8192   45.0     68.1
  7207.4    1.0       1840       8192   45.0     67.7
  7208.7    2.0       1840       8192   45.0     67.7
  7210.0    3.0       1840       8192   45.0     67.9
  7211.3    0.0       1840       8192   45.0     67.5
  7212.6    1.0       1840       8192   45.0     67.6
  7213.9    2.0       1847       8192   45.0     68.0
  7215.2    3.0       1847       8192   45.0     68.1
  7216.6    4.0       1847       8192   45.0     68.0
  7217.9    4.0       1847       8192   45.0     68.0
  7219.2    3.0       1847       8192   45.0     68.0
  7220.5    3.0       1847       8192   45.0     68.2
  7221.8    3.0       1847       8192   45.0     68.2
  7223.1    4.0       1847       8192   45.0     68.0
  7224.5    3.0       1847       8192   45.0     67.9
  7225.8    3.0       1847       8192   45.0     67.6
  7227.1    4.0       1847       8192   45.0     68.0
  7228.4    2.0       1842       8192   45.0     68.0
  7229.7    2.0       1839       8192   45.0     67.8
  7230.9    2.0       1839       8192   45.0     67.7
  7232.2    1.0       1839       8192   45.0     67.8
  7233.5    0.0       1839       8192   45.0     67.6
  7234.7    0.0       1839       8192   45.0     67.6
  7236.0    0.0       1839       8192   45.0     67.4
  7237.3    1.0       1839       8192   45.0     67.7
  7238.6    0.0       1839       8192   45.0     67.5
  7239.8    2.0       1839       8192   45.0     67.8
  7241.1    1.0       1839       8192   45.0     67.8
  7242.4    1.0       1839       8192   45.0     67.8
  7243.6    1.0       1839       8192   45.0     67.8
  7244.9    1.0       1839       8192   45.0     67.9
  7246.2    2.0       1839       8192   45.0     67.9
  7247.5    1.0       1839       8192   45.0     67.7
  7248.7    2.0       1839       8192   45.0     67.7
  7250.0    0.0       1839       8192   45.0     67.9
  7251.3    2.0       1839       8192   45.0     67.8
  7252.5    1.0       1839       8192   44.0     67.5
  7253.8    1.0       1839       8192   44.0     67.5
  7255.1    1.0       1839       8192   44.0     67.5
  7256.4    1.0       1839       8192   44.0     67.4
  7257.7    1.0       1839       8192   44.0     67.6
  7258.9    1.0       1839       8192   44.0     67.6
  7260.2    1.0       1839       8192   44.0     67.5
  7261.5    1.0       1839       8192   44.0     67.5
  7262.8    0.0       1839       8192   44.0     67.4
  7264.0    3.0       1840       8192   44.0     67.6
  7265.3    3.0       1840       8192   44.0     67.4
  7266.6    2.0       1842       8192   44.0     67.6
  7267.9    2.0       1839       8192   44.0     67.6
  7269.2    2.0       1839       8192   44.0     67.4
  7270.5    2.0       1840       8192   44.0     67.4
  7271.8    4.0       1847       8192   44.0     67.8
  7273.1    3.0       1847       8192   44.0     67.5
  7274.4    3.0       1847       8192   44.0     67.3
  7275.7    3.0       1847       8192   44.0     67.6
  7277.0    2.0       1840       8192   44.0     67.4
  7278.3    2.0       1840       8192   44.0     67.6
  7279.7    4.0       1860       8192   44.0     67.6
  7281.1    2.0       1884       8192   44.0     67.8
  7282.3    1.0       1842       8192   44.0     67.4
  7283.6    1.0       1849       8192   44.0     67.5
  7285.0    2.0       1845       8192   44.0     67.5
  7286.3    1.0       1844       8192   44.0     67.4
  7287.5    1.0       1843       8192   44.0     67.3
  7288.9    0.0       1840       8192   44.0     67.3
  7290.2    4.0       1836       8192   44.0     67.7
  7291.5    5.0       1832       8192   44.0     67.4
  7292.8    3.0       1839       8192   44.0     67.2
  7294.2    3.0       1838       8192   44.0     67.3
  7295.5    5.0       1838       8192   44.0     67.3
  7296.8    5.0       1838       8192   44.0     67.4
  7298.1    3.0       1839       8192   44.0     67.4
  7299.5    4.0       1838       8192   44.0     67.3
  7300.8    5.0       1838       8192   44.0     67.3
  7302.1    5.0       1839       8192   44.0     67.5
  7303.4    3.0       1839       8192   44.0     67.4
  7304.7    3.0       1839       8192   44.0     67.3
  7306.0    4.0       1830       8192   44.0     67.5
  7307.3    1.0       1824       8192   44.0     67.7
  7308.6    1.0       1825       8192   44.0     67.2
  7309.9    2.0       1822       8192   44.0     67.5
  7311.2    2.0       1829       8192   44.0     67.3
  7312.5    2.0       1829       8192   44.0     67.0
  7313.8    5.0       1830       8192   44.0     67.6
  7315.2    4.0       1830       8192   44.0     67.4
  7316.5    2.0       1830       8192   44.0     67.5
  7317.8    0.0       1830       8192   44.0     67.2
  7319.1    1.0       1830       8192   44.0     67.2
  7320.4    1.0       1830       8192   44.0     67.3
  7321.7    1.0       1815       8192   44.0     67.7
  7323.0    4.0       1831       8192   44.0     67.7
  7324.3    3.0       1824       8192   44.0     67.9
  7325.6    1.0       1831       8192   44.0     67.5
  7326.9    0.0       1831       8192   44.0     67.4
  7328.3    2.0       1831       8192   44.0     67.3
  7329.5    0.0       1831       8192   44.0     67.3
  7330.8    0.0       1831       8192   44.0     67.2
